Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,210.050003,211.399994,207.550003,207.750000,186.140869,24405319
2021-05-20,208.449997,209.300003,206.800003,207.000000,185.468872,20884367
2021-05-21,207.600006,209.850006,207.399994,209.050003,187.305649,22638020
2021-05-24,209.500000,212.050003,207.750000,211.500000,189.500809,28865798
2021-05-25,213.000000,213.399994,210.250000,210.899994,188.963196,25334878
2021-05-26,211.800003,212.449997,210.300003,210.600006,188.694412,17576137
2021-05-27,211.000000,214.149994,210.300003,211.149994,189.187210,47554219
2021-05-28,212.500000,213.500000,211.550003,212.899994,190.755157,25597550
2021-05-31,215.000000,217.899994,214.399994,216.600006,194.070328,73039531
2021-06-01,218.000000,219.399994,214.250000,215.250000,192.860748,38755111
2021-06-02,210.500000,212.449997,208.600006,209.000000,187.260849,96654991
2021-06-03,210.750000,210.750000,208.699997,209.050003,187.305649,46657520
2021-06-04,209.500000,209.699997,208.000000,208.750000,187.036835,30126021
2021-06-07,210.399994,212.399994,210.199997,211.449997,189.455994,31433280
2021-06-08,212.199997,214.250000,211.199997,213.649994,191.427170,21261361
2021-06-09,214.000000,214.750000,211.500000,212.500000,190.396790,24887924
2021-06-10,208.699997,211.399994,207.500000,209.300003,192.745087,30719587
2021-06-11,210.300003,210.449997,207.750000,207.899994,191.455826,21424291
2021-06-14,207.949997,208.449997,205.199997,207.300003,190.903275,17677889
2021-06-15,207.550003,208.399994,207.000000,207.050003,190.673065,14854294
2021-06-16,207.050003,209.350006,207.050003,207.850006,191.409805,20104244
2021-06-17,206.949997,208.000000,205.000000,205.649994,189.383774,21476893
2021-06-18,206.000000,206.449997,202.500000,204.550003,188.370789,23567549
2021-06-21,203.100006,206.000000,202.399994,204.449997,188.278702,19074685
2021-06-22,206.100006,206.250000,204.350006,205.100006,188.877289,18042675
2021-06-23,205.649994,205.850006,203.600006,203.949997,187.818268,12575210
2021-06-24,204.449997,204.649994,202.550003,203.250000,187.173645,22435272
2021-06-25,204.000000,205.600006,203.750000,205.050003,188.831253,13877208
2021-06-28,205.899994,205.899994,203.350006,203.600006,187.495956,14627153
2021-06-29,203.600006,205.300003,203.149994,203.300003,187.219681,13326068
2021-06-30,204.300003,204.399994,202.550003,202.699997,186.667114,15942408
2021-07-01,202.899994,203.800003,202.149994,203.000000,186.943405,10191296
2021-07-02,203.300003,203.699997,202.250000,202.399994,186.390854,12698779
2021-07-05,203.000000,204.100006,202.699997,203.649994,187.541992,10248249
2021-07-06,203.250000,203.800003,202.250000,202.500000,186.482956,11088659
2021-07-07,202.500000,205.199997,202.300003,203.750000,187.634079,17879443
2021-07-08,203.500000,204.500000,201.800003,202.000000,186.022491,20925008
2021-07-09,202.000000,202.350006,200.899994,201.350006,185.423920,11834045
2021-07-12,202.000000,202.550003,200.949997,201.100006,185.193680,13085323
2021-07-13,202.000000,202.199997,201.350006,201.850006,185.884354,10830411
2021-07-14,201.850006,205.149994,201.699997,204.100006,187.956421,20480406
2021-07-15,204.399994,208.500000,202.899994,206.250000,189.936325,28852257
2021-07-16,207.699997,209.649994,207.199997,207.899994,191.455826,29019824
2021-07-19,206.800003,209.500000,206.350006,207.750000,191.317688,16464973
2021-07-20,208.199997,209.300003,206.399994,206.800003,190.442841,23656813
2021-07-22,207.000000,208.250000,205.850006,207.000000,190.627014,18311537
2021-07-23,207.000000,213.600006,206.500000,212.399994,195.599899,44526781
2021-07-26,214.000000,215.350006,210.800003,211.149994,194.448746,47263771
2021-07-27,212.000000,213.000000,207.949997,208.649994,192.146500,24436949
2021-07-28,208.300003,210.000000,207.449997,209.100006,192.560928,14736840
2021-07-29,209.100006,210.199997,205.649994,206.050003,189.752167,15603733
2021-07-30,206.100006,207.100006,204.600006,204.949997,188.739151,14940336
2021-08-02,206.449997,207.500000,205.449997,207.300003,190.903275,9674128
2021-08-03,207.500000,210.899994,206.449997,209.899994,193.297607,18468527
2021-08-04,210.899994,211.100006,208.100006,208.600006,192.100479,10998260
2021-08-05,208.600006,216.750000,206.899994,215.250000,198.224457,47178466
2021-08-06,215.399994,216.000000,212.600006,214.250000,197.303558,23581637
2021-08-09,215.000000,217.149994,212.699997,213.800003,196.889145,20358146
2021-08-10,214.000000,214.449997,208.550003,209.850006,193.251587,18155926
2021-08-11,209.850006,210.600006,207.449997,208.649994,192.146500,15418634
2021-08-12,210.250000,214.199997,208.350006,208.899994,192.376709,27692208
2021-08-13,209.850006,212.300003,209.199997,211.449997,194.725037,18850939
2021-08-16,211.399994,213.250000,210.500000,210.899994,194.218552,11190075
2021-08-17,210.800003,211.500000,208.800003,209.199997,192.653000,7858486
2021-08-18,209.600006,211.500000,208.350006,208.949997,192.422791,10735658
2021-08-20,207.000000,210.699997,206.699997,208.899994,192.376709,19421004
