22-02-2023,2239.151123,2242.88916,2192.17041,2195.723877,2187.994873,5512167
23-02-2023,2194.893311,2210.353516,2179.525391,2185.20166,2177.509766,4925955
24-02-2023,2189.355225,2211.645752,2185.66333,2200.154297,2192.409668,4717026
27-02-2023,2198.585205,2205.64624,2170.618408,2185.524658,2177.831543,5599857
28-02-2023,2174.679443,2184.740234,2135.498291,2143.712891,2136.166992,10997019
01-03-2023,2163.51123,2164.895752,2144.358887,2163.418945,2155.803711,5775572
02-03-2023,2157.050293,2170.572266,2142.835938,2146.943359,2139.385986,4666767
03-03-2023,2168.264648,2209.153564,2161.25,2201.723389,2193.973389,7321903
06-03-2023,2215.199219,2237.905029,2215.199219,2223.229248,2215.403564,5085958
08-03-2023,2223.229248,2232.736328,2201.354248,2231.213379,2223.359375,7891328
09-03-2023,2229.967285,2230.797852,2173.756592,2177.586914,2169.921875,8117564
10-03-2023,2161.203857,2163.51123,2136.790283,2143.851318,2136.304932,6667045
13-03-2023,2149.66626,2163.51123,2099.824219,2108.592773,2101.17041,6385796
14-03-2023,2104.439209,2127.468018,2094.33252,2100.701172,2093.306641,8013761
15-03-2023,2108.223633,2121.330078,2055.889404,2064.796387,2057.52832,10864277
16-03-2023,2070.28833,2080.441162,2032.629883,2054.504883,2047.272949,9181579
17-03-2023,2071.903564,2078.549072,2042.321411,2051.920654,2044.697876,17007106
20-03-2023,2044.444336,2049.059326,2012.139282,2031.753052,2024.601196,9762294
21-03-2023,2048.090088,2098.901367,2046.290283,2094.932373,2087.558105,10700180
22-03-2023,2109.054199,2115.007568,2095.209229,2101.301025,2093.904541,5460047
23-03-2023,2093.363281,2095.116943,2070.334473,2074.71875,2067.415771,8124685
24-03-2023,2072.36499,2076.749268,2028.753296,2033.645142,2026.486694,6187972
27-03-2023,2046.751831,2080.441162,2030.783936,2065.257813,2057.988037,7027161
28-03-2023,2072.134277,2082.748779,2064.750244,2074.90332,2067.599609,6288212
29-03-2023,2066.596191,2071.949707,2040.844604,2062.627441,2055.366943,9402032
31-03-2023,2081.364258,2163.003662,2081.087402,2151.55835,2143.984863,14085600
03-04-2023,2164.434326,2168.126221,2136.744141,2151.92749,2144.352783,5146521
05-04-2023,2167.203125,2167.203125,2130.791016,2146.758789,2139.202148,8131464
06-04-2023,2139.651611,2172.741211,2139.651611,2161.157471,2153.550049,9217523
10-04-2023,2169.049316,2169.418457,2142.789795,2145.835693,2138.282227,6480704
11-04-2023,2154.28125,2160.742188,2145.097412,2156.450195,2148.859375,5271183
12-04-2023,2156.450195,2185.478516,2150.635498,2165.957275,2158.333008,9089543
13-04-2023,2171.818115,2183.632568,2161.665283,2174.125732,2166.4729,6189104
17-04-2023,2238.228027,2238.228027,2168.172363,2185.155518,2177.463623,8964739
18-04-2023,2193.970215,2193.970215,2146.897217,2160.142334,2152.538574,5202788
19-04-2023,2158.942383,2176.34082,2152.619873,2170.895264,2163.253662,6136737
20-04-2023,2172.833496,2177.356201,2152.527588,2165.40332,2157.781006,3503665
21-04-2023,2169.64917,2179.202148,2156.496338,2168.126221,2160.494385,3823658
24-04-2023,2192.124268,2197.569824,2167.203125,2176.43335,2168.772217,6468093
25-04-2023,2183.817139,2197.292969,2169.510742,2193.093262,2185.373535,4618063
26-04-2023,2195.816162,2202.369629,2172.787354,2180.217529,2172.543213,4308917
27-04-2023,2192.124268,2200.431152,2181.971191,2194.016357,2186.293457,4583562
28-04-2023,2198.585205,2237.259033,2198.354492,2234.120605,2226.256592,7782605
02-05-2023,2248.611816,2257.472656,2241.135498,2253.088379,2245.157471,6490902
03-05-2023,2256.734131,2256.734131,2227.244385,2233.751465,2225.888672,3530936
04-05-2023,2234.720703,2263.979736,2228.675049,2259.503174,2251.549805,4317616
05-05-2023,2253.042236,2271.825195,2248.427246,2253.734375,2245.80127,4373292
08-05-2023,2261.349121,2292.408203,2255.949707,2281.562988,2273.531738,4576891
09-05-2023,2284.424316,2295.315674,2273.578857,2288.623779,2280.567871,3232360
10-05-2023,2298.269287,2307.36084,2290.146729,2304.361084,2296.249756,5436127
11-05-2023,2306.530029,2316.267578,2285.854736,2289.316162,2281.257813,5278930
12-05-2023,2279.624512,2295.869385,2267.348633,2293.054199,2284.982666,3477670
15-05-2023,2298.177002,2311.69873,2282.716553,2297.576904,2289.489502,3416671
16-05-2023,2301.961182,2307.129883,2261.487549,2264.856689,2256.884277,4358614
17-05-2023,2273.348145,2275.194092,2241.966309,2251.473145,2243.547852,4399483
18-05-2023,2260.933838,2267.810303,2240.258545,2246.627441,2238.719238,5262765
19-05-2023,2246.627441,2257.611084,2232.597656,2253.918945,2245.985107,4025223
22-05-2023,2247.50415,2276.117188,2245.05835,2265.964111,2257.987793,3717453
