Date,Open,High,Low,Close,Adj Close,Volume
2020-10-06,901.049988,904.549988,888.250000,892.599976,852.975586,3497325
2020-10-07,895.000000,895.000000,876.049988,887.900024,848.484253,5073845
2020-10-08,890.299988,894.000000,879.049988,881.049988,841.938293,3918217
2020-10-09,887.400024,914.950012,885.599976,908.450012,868.121948,9668150
2020-10-12,916.950012,925.750000,902.049988,905.750000,865.541870,6188905
2020-10-13,907.950012,915.700012,888.849976,896.450012,856.654724,4548652
2020-10-14,897.000000,917.000000,887.200012,915.200012,874.572327,5286914
2020-10-15,913.000000,919.000000,885.400024,888.799988,849.344238,4927777
2020-10-16,894.000000,903.500000,889.500000,894.099976,854.408936,2373435
2020-10-19,899.000000,906.000000,884.000000,902.900024,862.818359,5800391
2020-10-20,919.000000,935.500000,913.000000,917.299988,876.579102,13188572
2020-10-21,924.950012,931.000000,908.650024,924.450012,883.411743,6390783
2020-10-22,922.000000,939.000000,920.150024,936.299988,894.735657,6151367
2020-10-23,940.000000,948.500000,928.000000,941.250000,899.465881,5102184
2020-10-26,949.849976,959.250000,943.000000,951.750000,909.499817,6975809
2020-10-27,960.000000,986.000000,955.150024,981.950012,938.359192,9638520
2020-10-28,989.950012,994.650024,974.200012,982.849976,939.219177,7369181
2020-10-29,951.099976,958.799988,926.000000,934.500000,893.015625,11852038
2020-10-30,941.000000,946.799988,924.200012,929.500000,888.237549,4797473
2020-11-02,930.000000,937.950012,920.650024,929.299988,888.046387,3682174
2020-11-03,944.900024,952.900024,932.500000,947.750000,905.677368,4049112
2020-11-04,934.250000,950.650024,930.000000,939.849976,915.515869,3369408
2020-11-05,952.000000,959.799988,944.299988,958.099976,933.293335,2889134
2020-11-06,959.000000,967.500000,950.099976,960.750000,935.874695,3419233
2020-11-09,971.000000,974.599976,962.400024,965.849976,940.842651,3040456
2020-11-10,975.000000,1036.900024,971.599976,1033.699951,1006.935913,12149416
2020-11-11,1040.000000,1062.800049,1021.250000,1059.449951,1032.019165,10254627
2020-11-12,1054.900024,1075.849976,1052.449951,1073.199951,1045.413208,6743163
2020-11-13,1065.050049,1068.150024,1038.099976,1051.500000,1024.275146,5025096
2020-11-14,1060.050049,1067.800049,1054.000000,1059.199951,1031.775757,911852
2020-11-17,1063.000000,1096.849976,1061.050049,1080.900024,1052.913940,7611327
2020-11-18,1080.900024,1154.250000,1079.150024,1148.150024,1118.422729,13436421
2020-11-19,1125.050049,1177.000000,1107.699951,1134.250000,1104.882568,10841151
2020-11-20,1140.000000,1161.000000,1118.500000,1132.300049,1102.983032,7009257
2020-11-23,1138.800049,1147.849976,1122.849976,1125.849976,1096.700073,4998877
2020-11-24,1135.000000,1144.000000,1128.300049,1135.500000,1106.100220,4623887
2020-11-25,1141.500000,1147.800049,1112.449951,1116.000000,1087.105103,4651911
2020-11-26,1130.000000,1134.949951,1101.550049,1118.849976,1089.881226,7360928
2020-11-27,1129.000000,1139.800049,1092.000000,1122.400024,1093.339355,18995549
2020-12-01,1140.000000,1140.000000,1111.199951,1115.949951,1087.056396,3551604
2020-12-02,1120.050049,1132.050049,1104.099976,1113.750000,1084.913452,4434968
2020-12-03,1135.000000,1137.449951,1120.300049,1125.150024,1096.018188,4087608
2020-12-04,1130.000000,1162.000000,1128.750000,1149.500000,1119.737793,6542918
2020-12-07,1154.800049,1171.900024,1144.000000,1169.699951,1139.414673,5484461
2020-12-08,1174.949951,1182.500000,1148.050049,1171.400024,1141.070679,4982626
2020-12-09,1178.000000,1185.000000,1166.349976,1181.000000,1150.422119,4304573
2020-12-10,1182.000000,1193.750000,1170.050049,1190.349976,1159.530029,4921373
2020-12-11,1188.000000,1216.800049,1182.000000,1194.300049,1163.377808,6689415
2020-12-14,1198.099976,1263.900024,1198.099976,1249.650024,1217.294800,9723233
2020-12-15,1250.000000,1252.000000,1216.099976,1246.250000,1213.982666,6953407
2020-12-16,1256.250000,1278.000000,1247.050049,1268.250000,1235.413208,5729223
2020-12-17,1270.000000,1284.000000,1254.050049,1278.800049,1245.690063,5345257
2020-12-18,1283.949951,1301.000000,1270.000000,1281.550049,1248.368774,10315248
2020-12-21,1276.250000,1338.500000,1154.000000,1234.849976,1202.877808,21153346
2020-12-22,1235.250000,1268.000000,1213.550049,1262.699951,1230.006714,7998730
2020-12-23,1268.000000,1271.300049,1248.349976,1264.800049,1232.052490,4057070
2020-12-24,1275.000000,1281.000000,1253.500000,1262.199951,1229.519653,3277840
2020-12-28,1275.000000,1291.000000,1266.500000,1289.400024,1256.015503,3405825
2020-12-29,1294.949951,1295.050049,1267.699951,1284.849976,1251.583252,3778319
2020-12-30,1288.199951,1296.349976,1271.000000,1292.050049,1258.596924,2866392
2020-12-31,1293.000000,1304.000000,1282.000000,1287.599976,1254.262085,3889877
2021-01-01,1283.000000,1299.949951,1283.000000,1297.000000,1263.418823,2058419
2021-01-04,1305.000000,1322.550049,1302.000000,1314.599976,1280.562988,4014636
2021-01-05,1307.000000,1313.000000,1295.050049,1306.300049,1272.478027,2833637
2021-01-06,1308.000000,1330.000000,1300.000000,1314.000000,1279.978516,4615963
2021-01-07,1330.000000,1346.800049,1325.000000,1338.949951,1304.282471,4270598
2021-01-08,1349.800049,1382.949951,1347.000000,1373.400024,1337.840576,4984995
2021-01-11,1382.000000,1384.949951,1345.000000,1350.000000,1315.046509,3252470
2021-01-12,1354.000000,1366.849976,1344.050049,1349.800049,1314.851807,2836161
2021-01-13,1354.000000,1373.000000,1344.300049,1352.500000,1317.481812,4389762
2021-01-14,1358.000000,1389.699951,1356.250000,1376.599976,1340.957764,5168591
2021-01-15,1376.699951,1384.500000,1345.050049,1354.150024,1319.089111,2587576
2021-01-18,1345.199951,1353.849976,1326.150024,1336.050049,1301.457764,3185998
2021-01-19,1340.050049,1382.000000,1337.000000,1369.849976,1334.382568,3885798
2021-01-20,1369.000000,1393.050049,1362.550049,1382.650024,1346.851074,3957992
2021-01-21,1395.000000,1396.000000,1361.050049,1371.300049,1335.795166,2985423
2021-01-22,1362.000000,1375.000000,1348.500000,1362.099976,1326.833252,3282665
2021-01-25,1370.000000,1396.400024,1342.000000,1361.300049,1326.053955,4847989
2021-01-27,1368.800049,1392.699951,1330.099976,1359.849976,1324.641479,8896211
2021-01-28,1344.699951,1365.099976,1340.000000,1345.349976,1310.516968,2962948
2021-01-29,1362.000000,1369.000000,1325.099976,1334.699951,1300.142700,5130876
2021-02-01,1345.750000,1462.000000,1337.199951,1448.849976,1411.337036,11317043
2021-02-02,1474.000000,1593.000000,1474.000000,1520.199951,1480.839722,14349665
2021-02-03,1530.000000,1558.000000,1505.000000,1528.550049,1488.973633,6197782
2021-02-04,1525.000000,1550.000000,1510.000000,1529.800049,1490.191162,3957579
2021-02-05,1534.400024,1547.000000,1511.099976,1516.500000,1477.235596,3270494
2021-02-08,1521.150024,1570.000000,1520.000000,1551.800049,1511.621582,5223019
2021-02-09,1557.000000,1574.500000,1545.000000,1566.449951,1525.892212,3825206
2021-02-10,1560.000000,1564.000000,1528.699951,1552.849976,1512.644409,2578777
2021-02-11,1549.400024,1559.900024,1526.550049,1530.500000,1490.873047,2720190
2021-02-12,1535.000000,1544.000000,1516.099976,1521.349976,1481.959961,1867284
2021-02-15,1527.000000,1544.000000,1521.349976,1537.650024,1497.837891,1917477
2021-02-16,1540.000000,1574.000000,1539.000000,1549.449951,1509.332275,3838556
2021-02-17,1544.000000,1567.000000,1533.000000,1548.349976,1508.260864,2340184
2021-02-18,1542.199951,1551.199951,1515.150024,1524.599976,1485.125854,2446843
2021-02-19,1523.849976,1547.000000,1498.849976,1508.800049,1469.734863,3044240
2021-02-22,1510.900024,1511.949951,1447.099976,1452.199951,1414.600220,6168108
2021-02-23,1462.000000,1498.000000,1460.000000,1486.300049,1447.817505,3733776
2021-02-24,1486.699951,1532.000000,1486.699951,1526.599976,1487.073975,2380414
2021-02-25,1534.000000,1540.599976,1502.000000,1506.449951,1467.445679,3168105
2021-02-26,1482.000000,1493.500000,1435.150024,1442.500000,1405.151611,5579058
2021-03-01,1456.000000,1486.000000,1438.199951,1472.849976,1434.715576,2494481
2021-03-02,1479.300049,1489.650024,1458.150024,1485.650024,1447.184326,2089473
2021-03-03,1493.500000,1510.000000,1481.349976,1496.900024,1458.143066,2184001
2021-03-04,1473.000000,1494.349976,1458.000000,1462.599976,1424.731079,3530366
2021-03-05,1453.599976,1477.199951,1439.099976,1463.550049,1425.656494,3306902
2021-03-08,1478.000000,1525.000000,1470.000000,1515.199951,1475.969116,4150049
2021-03-09,1525.000000,1532.300049,1491.800049,1508.300049,1469.247803,3779948
2021-03-10,1523.000000,1534.750000,1507.500000,1524.199951,1484.736084,2210547
2021-03-12,1526.300049,1565.000000,1503.150024,1514.000000,1474.800293,4885349
2021-03-15,1520.000000,1528.099976,1463.300049,1483.750000,1445.333496,3181450
2021-03-16,1488.300049,1497.000000,1457.000000,1461.800049,1423.951904,3233903
2021-03-17,1476.000000,1492.949951,1431.750000,1437.650024,1400.427124,5178384
2021-03-18,1455.550049,1469.699951,1420.000000,1428.099976,1391.124268,3381940
2021-03-19,1415.000000,1421.849976,1378.599976,1411.250000,1374.710693,9920812
2021-03-22,1409.000000,1417.400024,1392.250000,1400.050049,1363.800659,2964175
2021-03-23,1401.900024,1416.500000,1398.099976,1404.349976,1367.989136,2564844
2021-03-24,1400.000000,1407.000000,1360.050049,1369.150024,1333.700684,4237815
2021-03-25,1361.000000,1389.000000,1361.000000,1371.099976,1335.600098,3894604
2021-03-26,1386.300049,1408.000000,1382.000000,1398.300049,1362.095947,3093766
2021-03-30,1408.000000,1428.199951,1395.550049,1423.550049,1386.692261,2801282
2021-03-31,1423.599976,1431.599976,1410.400024,1418.900024,1382.162476,2400871
2021-04-01,1432.000000,1447.849976,1420.500000,1444.599976,1407.197144,1380763
2021-04-05,1439.000000,1439.000000,1381.400024,1403.800049,1367.453491,2548649
2021-04-06,1405.900024,1416.300049,1393.300049,1401.000000,1364.725952,1824079
2021-04-07,1402.000000,1417.199951,1389.250000,1404.150024,1367.794556,1841308
2021-04-08,1410.000000,1434.800049,1410.000000,1419.150024,1382.406128,1644834
2021-04-09,1414.000000,1417.000000,1397.099976,1404.099976,1367.745728,2015002
2021-04-12,1393.949951,1393.949951,1332.000000,1345.150024,1310.322144,3755497
2021-04-13,1347.250000,1382.000000,1347.250000,1373.699951,1338.132813,2063654
2021-04-15,1378.949951,1391.099976,1358.099976,1374.650024,1339.058350,2625838
2021-04-16,1360.500000,1393.300049,1355.300049,1359.150024,1323.959595,3752588
2021-04-19,1340.000000,1346.199951,1306.000000,1310.449951,1276.520386,4157065
2021-04-20,1320.000000,1339.449951,1317.699951,1331.500000,1297.025513,2989204
2021-04-22,1310.000000,1339.500000,1307.250000,1336.800049,1302.188232,2398100
2021-04-23,1330.000000,1344.650024,1314.449951,1322.900024,1288.648071,2062964
2021-04-26,1330.050049,1341.199951,1323.000000,1335.900024,1301.311523,1431562
2021-04-27,1339.000000,1388.449951,1335.900024,1380.650024,1344.902832,4303909
2021-04-28,1384.849976,1399.949951,1372.500000,1375.900024,1340.275879,3220346
2021-04-29,1383.949951,1389.550049,1353.500000,1358.650024,1323.472534,2221346
2021-04-30,1350.000000,1365.000000,1336.099976,1340.449951,1305.743652,1968093
2021-05-03,1325.500000,1351.300049,1319.150024,1342.500000,1307.740723,1653245
2021-05-04,1350.000000,1350.900024,1331.000000,1337.599976,1302.967529,2029558
2021-05-05,1342.199951,1346.750000,1324.000000,1338.650024,1303.990479,1813150
2021-05-06,1344.000000,1356.550049,1335.750000,1339.900024,1305.208008,2333882
2021-05-07,1347.000000,1359.900024,1339.000000,1342.699951,1307.935425,2362325
2021-05-10,1347.000000,1398.849976,1347.000000,1395.000000,1358.881348,3929224
2021-05-11,1380.000000,1399.900024,1376.099976,1383.599976,1347.776611,1975828
2021-05-12,1380.000000,1425.000000,1377.000000,1385.300049,1349.432617,4283174
2021-05-14,1394.000000,1423.900024,1374.050049,1415.500000,1378.850464,4558155
2021-05-17,1433.000000,1441.000000,1368.199951,1386.750000,1350.844849,9620003
2021-05-18,1405.000000,1422.000000,1397.000000,1417.300049,1380.604004,3312380
2021-05-19,1414.000000,1435.000000,1400.000000,1403.449951,1367.112671,3215258
2021-05-20,1410.800049,1426.949951,1401.650024,1409.750000,1373.249512,1996254
2021-05-21,1415.000000,1424.699951,1407.099976,1418.050049,1381.334595,2185322
2021-05-24,1420.000000,1458.000000,1410.000000,1443.250000,1405.882080,5035538
2021-05-25,1460.000000,1461.949951,1442.099976,1450.949951,1413.382568,2892219
2021-05-26,1458.900024,1476.599976,1452.800049,1472.900024,1434.764526,3230579
2021-05-27,1475.949951,1485.000000,1461.750000,1482.849976,1444.456787,3747221
2021-05-28,1487.099976,1499.650024,1473.900024,1478.099976,1439.829712,2315923
2021-05-31,1472.300049,1476.000000,1457.550049,1467.699951,1429.698975,2405318
2021-06-01,1465.949951,1492.500000,1463.000000,1474.650024,1436.469238,2077742
2021-06-02,1468.300049,1474.599976,1455.050049,1471.050049,1432.962402,2469417
2021-06-03,1480.099976,1515.000000,1473.199951,1510.849976,1471.731812,3025466
2021-06-04,1518.949951,1547.250000,1516.900024,1537.550049,1497.740479,5677538
2021-06-07,1545.449951,1569.500000,1540.750000,1557.800049,1517.466187,3131245
2021-06-08,1561.000000,1583.000000,1546.050049,1549.150024,1509.040283,3945382
2021-06-09,1550.000000,1555.000000,1513.300049,1519.300049,1479.963135,3025732
2021-06-10,1525.000000,1534.000000,1515.000000,1519.699951,1480.352661,1584311
2021-06-11,1521.000000,1527.150024,1498.650024,1503.449951,1464.523438,1909384
2021-06-14,1503.449951,1519.500000,1478.000000,1515.750000,1476.504883,2005404
2021-06-15,1520.000000,1523.699951,1505.849976,1510.800049,1471.683105,1831871
2021-06-16,1505.849976,1516.000000,1488.000000,1490.900024,1452.298340,1504791
2021-06-17,1481.000000,1499.849976,1480.250000,1487.550049,1449.035034,1675778
2021-06-18,1487.550049,1490.949951,1460.099976,1476.000000,1437.784180,4649835
2021-06-21,1460.000000,1469.400024,1447.250000,1467.050049,1429.065918,1970012
2021-06-22,1470.099976,1504.800049,1469.550049,1499.199951,1460.383423,3862264
2021-06-23,1505.000000,1507.000000,1476.099976,1479.250000,1440.949951,1818874
2021-06-24,1490.000000,1513.199951,1482.000000,1504.050049,1465.107910,2762042
2021-06-25,1510.500000,1529.300049,1507.500000,1523.849976,1484.395264,2099002
2021-06-28,1526.000000,1527.949951,1510.349976,1514.449951,1475.238525,1173658
2021-06-29,1513.000000,1529.800049,1503.900024,1510.900024,1471.780518,2174022
2021-06-30,1516.000000,1523.400024,1495.500000,1500.550049,1461.698486,2139362
2021-07-01,1497.099976,1503.000000,1480.150024,1492.300049,1453.662109,2060651
2021-07-02,1500.000000,1500.650024,1475.500000,1485.650024,1447.184326,1814564
2021-07-05,1490.000000,1514.000000,1488.000000,1507.949951,1468.906860,1605396
2021-07-06,1506.000000,1519.000000,1500.000000,1505.500000,1466.520264,1072506
2021-07-07,1495.000000,1519.699951,1495.000000,1516.449951,1477.186768,1096808
2021-07-08,1503.000000,1524.000000,1497.000000,1500.699951,1461.844604,1456033
2021-07-09,1497.900024,1502.849976,1485.500000,1499.599976,1460.773071,1248405
2021-07-12,1504.400024,1516.000000,1491.599976,1500.750000,1461.893311,865284
2021-07-13,1515.000000,1515.000000,1501.349976,1513.599976,1474.410645,995833
2021-07-14,1513.550049,1549.900024,1508.000000,1544.699951,1504.705322,4010254
